image_path,plate_text,line_count,char_count,is_valid_format,source_dataset,confidence_note
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt72_jpg.rf.26be2e06cf1a484867a87c8140080211.jpg,BZL4085,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt730_jpg.rf.175cdaee4839f004a79caa33baf6f0f6.jpg,9B30034,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt731_jpg.rf.98d548ae277335971b84e521862862b5.jpg,5B20773,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt732_jpg.rf.52eef9a2e82549f2371339c8e2348d5a.jpg,8B26226,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt733_jpg.rf.c2f5c4754f8e3a1a78bd9980e01eb224.jpg,1B37208,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt734_jpg.rf.53d4741c9a1b9cea822c106a7766d383.jpg,2Z52689,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt735_jpg.rf.d1538a960dffbf07feb5239e6c0610bc.jpg,2B46175,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt738_jpg.rf.e171384031f8c0d7882ef1b19b67d55f.jpg,2B57127,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt739_jpg.rf.4e42cd45a7b1ff8b9b73536057f4ef9a.jpg,1BC6703,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt73_jpg.rf.bf4fe5b02980841c848977047d744112.jpg,7B14095,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt740_jpg.rf.a84a6f1b35596b7c87cd49fb985def0b.jpg,7B11607,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt741_jpg.rf.fea7427c653f967a5a7ae49fa0cbaa59.jpg,4B07003,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt742_jpg.rf.458dcc8177a167ed9d4fbe3e0ab1daee.jpg,8B53308,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt744_jpg.rf.884f7e7019ac5579ce229f74391d2438.jpg,5B57928,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt745_jpg.rf.4bc497e957d9051c7fb28d437b09f66a.jpg,5B99527,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt746_jpg.rf.5c2b6eb8f3c7a4491faecf92bce83350.jpg,9B83305,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt748_jpg.rf.34d94269befc6901706ab1831978b496.jpg,4AF9553,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt749_jpg.rf.8d15cfa1efe7576eccb1242cda33b719.jpg,1Z35206,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt750_jpg.rf.e9a528e6b9ab686c8bf372737eb569f0.jpg,8B41958,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt751_jpg.rf.91455366d15dfb0b2efddd5f42fa9097.jpg,3Z63187,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt752_jpg.rf.daca555e3e693773db86b337ef1fc3c6.jpg,2SZ4642,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt753_jpg.rf.ca7f0c77ceac850d54a7452a0e9ac356.jpg,6B89358,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt755_jpg.rf.e51e46be33b56e36000ef169173f8a43.jpg,6B34859,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt757_jpg.rf.bfb6de6e1d0dcf4fabcad26e44526c6b.jpg,8B81013,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt758_jpg.rf.eec0aa343f5eb54bd6ed18ecc86c9158.jpg,7B88517,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt759_jpg.rf.95df6b03244ad4cdac9c59e246442205.jpg,1B27247,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt75_jpg.rf.78bb0510f2d8699089c3fb59a1f7f5f0.jpg,6C71390,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt760_jpg.rf.aa3fa7aaaa549b5c6851ddc047dd9c91.jpg,BZP6480,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt761_jpg.rf.64bed268e5aa74de19bfee41799ce453.jpg,1BA8370,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt762_jpg.rf.8565072398c08f09606ba25871fcc375.jpg,BZP6480,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt763_jpg.rf.6034260f1a18d34a8b35735bfad513ab.jpg,504027,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt764_jpg.rf.78eb807a3fa874261690faabcbf12093.jpg,7B65585,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt765_jpg.rf.b371b7f47a736c7614e855c0d1daa032.jpg,9B91420,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt768_jpg.rf.693c743e21da1a658a6821c06aa79f48.jpg,7B44167,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt769_jpg.rf.6616da276edb380cf296b5ea6ffb344f.jpg,3B41980,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt771_jpg.rf.17c7f1dc669650d4499409ae3bcba04f.jpg,2AX4938,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt772_jpg.rf.6295d0c5368a7ba943b94436c5d52924.jpg,7B30135,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt773_jpg.rf.148e3ae712d432ab7c18db3176b6b1e9.jpg,2AX4938,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt774_jpg.rf.da0982a1eb37ac371232039e136cb49c.jpg,5B77379,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt775_jpg.rf.060649c1a54e349f07d7e016b1651fce.jpg,7B73485,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt776_jpg.rf.251e8c153dbd1f8c3448c81b3d9b1d06.jpg,BZL3400,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt777_jpg.rf.efc9de60efbe56d719830954da70971a.jpg,4B60620,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt778_jpg.rf.e21cc77d0878b4489558ec8846fa698b.jpg,3B09932,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt779_jpg.rf.6f07198a634cbc74dca26cf6b0e4decf.jpg,8T77462,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt77_jpg.rf.073e2a26bb5d1f8fac40e483b24fe129.jpg,6B45495,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt781_jpg.rf.2a9036021d7d9e34f81a95ddafd2da55.jpg,9B45193,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt782_jpg.rf.dfb701da661f5440dfbb073dbb5070d0.jpg,1B70230,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt783_jpg.rf.47bb5637d6f145e2c608a9ea56e812ef.jpg,8B47318,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt784_jpg.rf.b66492ad0db524a3c9b0a58f5ade3745.jpg,1B2138,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt785_jpg.rf.2043bda555c678ef026599710e01559f.jpg,7B46204,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt786_jpg.rf.97bae24d0d400412d07f189e866f5ae0.jpg,5B23615,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt787_jpg.rf.c2faf860dd39adc811a91af01de69348.jpg,2B76686,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt788_jpg.rf.0161cbc6c99f0aa356e1f01635d38d7d.jpg,8B03653,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt789_jpg.rf.4f92216f0f759e502e377c36b3ff0fed.jpg,1E59706,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt78_jpg.rf.f9f118b71c832fb347c321fdb955ae19.jpg,4B82840,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt790_jpg.rf.0ecf24c54707e3730566c4aab244fce7.jpg,1BB9110,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt792_jpg.rf.8682abaa8c1e5e13a6371dc53d3679c0.jpg,9B29274,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt793_jpg.rf.c288e78a94b5d13434d68e9d0cb4fbe1.jpg,9B13772,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt794_jpg.rf.8466026e4fa4ab9cb1f10ef9300384a6.jpg,8B77932,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt795_jpg.rf.ecb224d8df101d767e519a326c288e39.jpg,2B97325,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt796_jpg.rf.a11f71b1d9897e0fe886f36d46b1fe92.jpg,7B76600,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt798_jpg.rf.993453579ca3e53eb8bf536224e6bdf4.jpg,2786,1,4,False,roboflow_ocr_plate,only_4_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt79_jpg.rf.5eb6ccbc54a9f6df1f459b0bd791fae3.jpg,4M34462,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt80_jpg.rf.7f6e777da6cd5a68a4c281744f118cc8.jpg,4M26776,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt810_jpg.rf.a7e04a3754e6e2ffcce09a63ebac69cd.jpg,FM4437,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt811_jpg.rf.dd05e6447ca9138a2da84e7be996eaf4.jpg,3M46918,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt812_jpg.rf.9507174d21c0f9814e7fecd02bf6f73a.jpg,8B70688,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt813_jpg.rf.fe29de92b94f351ba138e8145e01ca3f.jpg,1BC5191,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt814_jpg.rf.4816154d7be9addc0b23ba1224afc5f0.jpg,1BC0525,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt815_jpg.rf.5b92430f989c38286ba0f97ef639fb22.jpg,3B37902,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt816_jpg.rf.ab4893f35e8f91c2cecef3659e936c70.jpg,3B88729,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt817_jpg.rf.49c654d272bbeefafcb0aa45bedae7e2.jpg,1BB8887,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt818_jpg.rf.8d10c5e709353547ccdc26b9d5795091.jpg,5B97425,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt81_jpg.rf.6a46a4b46e255b60e16802db56cf2cce.jpg,1B49951,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt820_jpg.rf.e5b5f5e5ca16341050b263ed3fbab572.jpg,1B87819,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt821_jpg.rf.8abe2186f952aca78832497ff743ed0e.jpg,5B97425,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt822_jpg.rf.fc904b0e183793eaaeed118ac8f133aa.jpg,5B29670,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt824_jpg.rf.4e766d4ca0cc1f0ee0bb0501d6e93cdf.jpg,4AT7962,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt825_jpg.rf.e51f4b330f85ec1ee77d7a3cdc5a9885.jpg,7B08199,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt826_jpg.rf.74a5e9eea2bcbe2dc0451c84c5930a37.jpg,7B14156,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt827_jpg.rf.10a7b6db378a242f6d6ff76b885e399a.jpg,50,1,2,False,roboflow_ocr_plate,only_2_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt828_jpg.rf.7e9b36e758d731f81daeaef2549f4867.jpg,5M56740,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt829_jpg.rf.59fea670796d30490c5acf578a35c84b.jpg,7B14156,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt82_jpg.rf.40f6ac75124139961ef8d790af75e528.jpg,8B91698,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt830_jpg.rf.336c72c75b8a1a4d2a084095ca0baad9.jpg,9T33663,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt831_jpg.rf.06be85a06f31d5ad8c914832f22b1efc.jpg,B8547,1,5,False,roboflow_ocr_plate,only_5_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt832_jpg.rf.08b98fc59912998f953802cd5c328570.jpg,7B31505,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt835_jpg.rf.0144ff936a4e133b4a6bcf1a4759dd11.jpg,7B30332,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt836_jpg.rf.fcf6e9ed14daa9ba7b19e11a8a93dc59.jpg,1BD4657,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt837_jpg.rf.64c1410d87ba979f2990b9a01fba6acd.jpg,6B28800,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt838_jpg.rf.41705d7a4e0049a3c740b54ac2f530fc.jpg,3T16754,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt839_jpg.rf.51218fedb01828391fe5d053c95ea703.jpg,BMZ0815,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt840_jpg.rf.e294702ee81a429f0306750b6a10cd34.jpg,3B95265,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt841_jpg.rf.90a3b13ed2f749859eb69055cf8f8e42.jpg,6B23451,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt842_jpg.rf.f16000948576aed8bea994dd3cad0edc.jpg,7,1,1,False,roboflow_ocr_plate,only_1_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt843_jpg.rf.eda5cb0128c5905d96996ae813f6a9ae.jpg,8B10162,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt844_jpg.rf.c6789e6590838bfaf3e7c26e907fc839.jpg,3B48296,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt845_jpg.rf.f4d79258113e76bdafe9ad55e3234a87.jpg,2Z96418,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt846_jpg.rf.2565fae32dc87708bdd302caf29e220b.jpg,2E73609,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt847_jpg.rf.79253d93319dc74b8fa110fe38f78c15.jpg,8B10732,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt849_jpg.rf.936fda50c28710f2436fd19d925f9ce7.jpg,9B42101,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt84_jpg.rf.828314ccf860e541ab972865e882d76c.jpg,8T43418,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt850_jpg.rf.bcc8998b428f59170d40f66b45e50ace.jpg,4B012,1,5,False,roboflow_ocr_plate,only_5_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt851_jpg.rf.893d59cc90e9c21ac3b2167f81da2c76.jpg,176,1,3,False,roboflow_ocr_plate,only_3_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt853_jpg.rf.cfbc1a9e8a633287ca7e5c15ab322c92.jpg,9B7B701,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt854_jpg.rf.6f45e6597e7ec260b1d6e3e28491104d.jpg,BZ2909,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt855_jpg.rf.add0a044911745d3574cc937fe1efe18.jpg,9B46988,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt856_jpg.rf.7b94473008eac4c5fab09908226f44d2.jpg,5H85564,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt858_jpg.rf.368df426cfcc2b6a60c43a113942dc04.jpg,BZ04966,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt859_jpg.rf.e17b81d68e0021fe281ad9736d0be925.jpg,B8121,1,5,False,roboflow_ocr_plate,only_5_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt85_jpg.rf.5e66bee08fcdd061030f80f20e7a53f0.jpg,LL435G,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt860_jpg.rf.cdee0e5611a8de193f9ecee3dd43d6dc.jpg,4B83172,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt861_jpg.rf.1bd3c569ef0e1e93331e2b2b93fa609a.jpg,1B1710,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt862_jpg.rf.9a64b32a874baf486f8849debc27de56.jpg,3B60832,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt864_jpg.rf.0dfa2e0c5b3db2a2da709adf7af83c7b.jpg,6B84949,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt865_jpg.rf.a291d6b3dc565d6a3c1d8f57ac01d24e.jpg,6B84949,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt867_jpg.rf.350e3b746a132cfa44d169902b46d7d5.jpg,8T52099,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt869_jpg.rf.d48e4c723c920f538bab21e6958b9108.jpg,4B46694,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
