image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004943.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008136.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004944.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008137.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004945.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005830.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004946.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000708.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004947.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005832.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004948.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008138.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004949.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005833.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004950.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005837.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004951.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005838.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004951.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000486.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004952.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005839.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004952.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000487.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004953.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005841.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004954.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000709.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004955.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005843.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004956.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005845.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004957.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005846.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004958.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008141.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004958.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000488.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004959.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005848.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004960.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005849.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004961.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005851.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004962.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005852.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004963.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000710.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004964.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005853.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004965.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005855.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004966.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000712.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004967.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005857.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004968.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005858.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004969.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000714.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004970.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005859.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004971.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005860.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004972.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005861.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005466.jpg,roboflow_cuong_ta,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_007964.jpg,roboflow_cuong_ta,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000792.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005862.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005985.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000490.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004973.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000586.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004974.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008143.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004975.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005863.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004976.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008145.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004977.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000715.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004978.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005864.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004979.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008146.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004980.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005865.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004981.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005866.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004982.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005867.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004983.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005699.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004983.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005868.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004983.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000472.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004983.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000491.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004984.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005869.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004985.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005870.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004986.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008147.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004987.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005871.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004988.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008148.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004989.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005874.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004990.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005875.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004991.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005876.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004992.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008149.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004992.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000492.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004993.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008150.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004994.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000716.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004995.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005878.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004996.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005879.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004997.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005881.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004998.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005882.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004999.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005883.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005000.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005884.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005001.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005885.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005001.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000918.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005002.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005886.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005003.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005887.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005004.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005888.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005005.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005890.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005006.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005891.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005007.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005893.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005008.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008151.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005009.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005895.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005010.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008152.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005011.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005897.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005012.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008153.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005013.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005898.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005014.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005899.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005015.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000718.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005016.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005900.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005017.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000719.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005018.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008154.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005018.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000494.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005019.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005901.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005020.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005902.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005021.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005903.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005022.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005905.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005023.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008155.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005024.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005907.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005025.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005908.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005026.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005909.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005026.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000496.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005027.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008156.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005027.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000919.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005028.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005911.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005028.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000498.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005029.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005913.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005029.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000501.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005030.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_008054.jpg,roboflow_cuong_ta,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005030.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006185.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005030.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008158.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005030.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000503.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005031.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005916.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005031.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000506.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005032.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005917.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005032.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000057.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005033.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008159.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005033.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000507.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005034.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005918.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005034.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000508.jpg,roboflow_tran_ngoc_xuan_tin,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005035.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005919.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005035.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000509.jpg,roboflow_tran_ngoc_xuan_tin,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005036.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000723.jpg,roboflow_school_fuhih,0,True,True
