image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001251.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007541.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001253.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006936.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001253.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000126.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001255.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001464.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001255.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002101.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001255.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001391.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001256.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001706.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001256.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001806.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001256.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002243.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001256.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007020.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001256.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000194.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001258.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001774.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001258.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006805.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001262.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001414.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001262.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001609.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001262.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001629.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001266.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001335.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001267.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001269.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001272.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001272.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001481.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001272.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002198.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001272.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_000236.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001274.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001344.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001274.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001468.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001274.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006893.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001274.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001197.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001274.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001558.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001274.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002113.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001275.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001452.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001275.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001904.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001275.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002117.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001275.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_000697.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001275.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001160.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001275.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001477.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001480.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001676.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001686.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002115.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002144.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006893.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007226.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_000697.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001214.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001276.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002042.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001384.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002115.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002118.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002337.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003845.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006722.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006893.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007058.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001214.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001280.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001896.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001282.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001302.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001282.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002489.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001286.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001421.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001286.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007230.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001286.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000140.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001288.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006893.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001289.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_000605.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001294.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001705.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001294.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001712.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001296.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002145.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001296.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002155.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001296.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006829.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001296.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_000108.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001318.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001382.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001695.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001883.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002028.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002129.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002210.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006866.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001171.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001861.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001297.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002146.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001298.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002302.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001298.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002333.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001298.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001165.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001298.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001532.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001300.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001503.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001300.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001723.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001300.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002265.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001300.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006866.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001300.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007106.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001303.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002136.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001304.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001352.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001304.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001914.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001304.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002210.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001304.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002265.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001304.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001861.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001339.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001517.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001526.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001680.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001872.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002194.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001312.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001306.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002137.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001587.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001680.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001703.jpg,train,6,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002141.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001307.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002184.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001308.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001310.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001308.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001231.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001309.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001493.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001314.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001284.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001314.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002122.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001315.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001585.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001315.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001852.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001318.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001318.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001883.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001318.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002129.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001318.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001171.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001318.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001378.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001363.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001587.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001703.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002001.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002141.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007123.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001322.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002184.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001324.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001352.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001324.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001585.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001324.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002265.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001324.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001330.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001324.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002513.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001474.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001481.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001684.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001686.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001703.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002198.jpg,train,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006801.jpg,train,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001171.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001331.jpg,train,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001378.jpg,val,10,False,True
